,VKORG,COND_TYPE,DST_CH,DIV,Month_year,Amount,Customer_ID,Internal_Grade,Mill,OFFER_ EFF_PR _NUMBER,OFFER_ALLOY_NUMBER,OFFER_ALLOY,OFFER_EFF_PR
50580,0400,Z133,02,02,202204,284.0,93607,SG1MoCr115,Hamburg,,,,
50581,0400,Z133,02,02,202204,110.0,93607,SU8Ni,Hamburg,,,,
50582,0400,Z133,02,02,202204,259.0,93607,SG1MnMo,Hamburg,,,,
50583,0400,Z133,02,02,202204,589.0,93607,SU11CrMo,Hamburg,,,,
50584,0400,Z133,02,02,202204,504.0,93607,SU12CrN,Hamburg,,,,
50585,0400,Z133,02,02,202204,581.0,93607,SU8MnMo,Hamburg,,,,
50586,0400,Z133,02,02,202204,744.0,93607,SG3NiCr,Hamburg,,,,
50587,0400,Z133,02,02,202204,744.0,93607,SU12MoNi200,Hamburg,,,,
50588,0400,Z133,02,02,202204,450.0,93607,SU10Mn200Mo,Hamburg,,,,
50589,0400,Z133,02,02,202204,430.0,93607,SG3MoNi100,Hamburg,,,,
50590,0400,Z133,02,02,202204,639.0,93607,SG4NiMo,Hamburg,,,,
50591,0400,Z133,02,02,202204,537.0,93607,SG6NiMo,Hamburg,,,,
50592,0400,Z133,02,02,202204,170.0,93607,SU9NiCu50,Hamburg,,,,
50593,0400,Z133,02,02,202204,442.0,93607,SU6MoCr550,Hamburg,,,,
50594,0400,Z133,02,02,202204,496.0,93607,SU8Ni250,Hamburg,,,,
50595,0400,Z133,02,02,202204,418.0,93607,SU8NiMo,Hamburg,,,,
50596,0400,Z133,02,02,202204,852.0,93607,SU10Cr900,Hamburg,,,,
50597,0400,Z133,02,02,202204,488.0,93607,SU8MoNi150,Hamburg,,,,
50598,0400,Z133,02,02,202204,394.0,93607,SU12MnMoNi,Hamburg,,,,
50599,0400,Z133,02,02,202204,261.0,93607,CrMo1,Hamburg,,,,
50600,0400,Z133,02,02,202204,323.0,93863,SG2MoNi85,Hamburg,,,,
50601,0400,Z133,02,02,202204,409.0,93863,SG3MoNi80neu,Hamburg,,,,
50602,0400,Z133,02,02,202204,874.0,93649,SU11CR900,Hamburg,,,,
50603,0400,Z133,02,02,202204,508.0,93649,SE5Mo,Hamburg,,,,
50604,0400,Z133,02,02,202204,298.0,93649,SG1CrMo,Hamburg,,,,
50605,0400,Z133,02,02,202204,256.0,93649,SG1Mo,Hamburg,,,,
50606,0400,Z133,02,02,202204,291.0,93649,SG2CrMo,Hamburg,,,,
50607,0400,Z133,02,02,202204,536.0,93649,SG2CrMo100,Hamburg,,,,
50608,0400,Z133,02,02,202204,591.0,93649,SG2Ni,Hamburg,,,,
50609,0400,Z133,02,02,202204,254.0,93649,SG2NiCu,Hamburg,,,,
50610,0400,Z133,02,02,202204,697.0,93649,SG4NiMo,Hamburg,,,,
