,VKORG,COND_TYPE,DST_CH,DIV,Month_year,Amount,Customer_ID,Internal_Grade,Mill,OFFER_ EFF_PR _NUMBER,OFFER_ALLOY_NUMBER,OFFER_ALLOY,OFFER_EFF_PR
48782,0300,Z133,02,02,202203,4.0,340352,0525,Duisburg,,,,
48783,0300,Z133,02,02,202203,4.0,340352,0525,Duisburg,,,,
48784,0300,Z133,02,02,202203,4.0,340352,0525,Duisburg,,,,
48785,0300,Z133,02,02,202203,4.0,340352,0525,Duisburg,,,,
48786,0300,Z133,02,02,202203,4.0,340352,0525,Duisburg,,,,
48787,0300,Z133,02,02,202203,18.0,340352,1520,Duisburg,,,,
48788,0300,Z133,02,02,202203,18.0,340352,1520,Duisburg,,,,
48789,0300,Z133,02,02,202203,18.0,340352,1520,Duisburg,,,,
48790,0300,Z133,02,02,202203,18.0,340352,1520,Duisburg,,,,
48791,0300,Z133,02,02,202203,18.0,340352,1520,Duisburg,,,,
48792,0300,Z133,02,02,202203,18.0,340352,1520,Duisburg,,,,
48793,0300,Z133,02,02,202203,18.0,340352,1520,Duisburg,,,,
48794,0300,Z133,02,02,202203,18.0,340352,1520,Duisburg,,,,
48795,0300,Z133,02,02,202203,14.0,340352,4356,Duisburg,,,,
48796,0300,Z133,02,02,202203,15.0,84695,0922,Duisburg,,,,
48797,0300,Z133,02,02,202203,231.0,84695,2562,Duisburg,,,,
48798,0300,Z133,02,02,202203,185.0,84695,3453,Duisburg,,,,
48799,0300,Z133,02,02,202203,204.0,84695,3485,Duisburg,74199.0,,,1
48800,0300,Z133,02,02,202203,202.0,84695,3490,Duisburg,,,,
48801,0300,Z133,02,02,202203,8.0,84695,3492,Duisburg,,,,
48802,0300,Z133,02,02,202203,8.0,84306,7100,Duisburg,,,,
48803,0300,Z133,02,02,202203,0.0,107419,0423,Duisburg,,,,
48804,0300,Z133,02,02,202203,0.0,107419,0423,Duisburg,,,,
48805,0300,Z133,02,02,202203,0.0,107419,0423,Duisburg,,,,
48806,0300,Z133,02,02,202203,0.0,107419,0423,Duisburg,,,,
48807,0300,Z133,02,02,202203,0.0,107419,0423,Duisburg,,,,
48808,0300,Z133,02,02,202203,0.0,107419,0423,Duisburg,,,,
48809,0300,Z133,02,02,202203,0.0,107419,0423,Duisburg,,,,
48810,0300,Z133,02,02,202203,0.0,107419,0423,Duisburg,,,,
48811,0300,Z133,02,02,202203,0.0,107419,0424,Duisburg,,,,
48812,0300,Z133,02,02,202203,0.0,107419,0424,Duisburg,,,,
48813,0300,Z133,02,02,202203,5.0,107419,0693,Duisburg,,,,
48814,0300,Z133,02,02,202203,13.0,84315,4200,Duisburg,,,,
48815,0300,Z133,02,02,202203,16.0,84688,2559,Duisburg,,,,
48816,0300,Z133,02,02,202203,69.0,84688,2613,Duisburg,,,,
48817,0300,Z133,02,02,202203,49.0,84688,2617,Duisburg,,,,
48818,0300,Z133,02,02,202203,84.0,84688,2854,Duisburg,,,,
48819,0300,Z133,02,02,202203,48.0,84688,3172,Duisburg,,,,
48820,0300,Z133,02,02,202203,48.0,84688,3172,Duisburg,,,,
48821,0300,Z133,02,02,202203,50.0,84688,3223,Duisburg,,,,
48822,0300,Z133,02,02,202203,300.0,84688,3254,Duisburg,,,,
48823,0300,Z133,02,02,202203,16.0,84688,3310,Duisburg,,,,
48824,0300,Z133,02,02,202203,16.0,84688,3310,Duisburg,,,,
48825,0300,Z133,02,02,202203,55.0,84688,3385,Duisburg,,,,
48826,0300,Z133,02,02,202203,153.0,84688,3432,Duisburg,,,,
48827,0300,Z133,02,02,202203,8.0,84688,3492,Duisburg,,,,
48828,0300,Z133,02,02,202203,74.0,84688,3985,Duisburg,,,,
48829,0300,Z133,02,02,202203,48.0,84688,3985,Duisburg,,,,
48830,0300,Z133,02,02,202203,135.0,84688,4403,Duisburg,,,,
48831,0300,Z133,02,02,202203,137.0,84688,4436,Duisburg,,,,
48832,0300,Z133,02,02,202203,137.0,84688,4436,Duisburg,,,,
48833,0300,Z133,02,02,202203,7.0,84281,0850,Duisburg,,,,
48834,0300,Z133,02,02,202203,15.0,84281,0922,Duisburg,,,,
48835,0300,Z133,02,02,202203,8.0,84281,2568,Duisburg,,,,
48836,0300,Z133,02,02,202203,48.0,84281,2612,Duisburg,,,,
48837,0300,Z133,02,02,202203,67.0,84281,2619,Duisburg,,,,
48838,0300,Z133,02,02,202203,156.0,84281,2691,Duisburg,,,,
48839,0300,Z133,02,02,202203,128.0,84281,2691,Duisburg,,,,
48840,0300,Z133,02,02,202203,31.0,84281,2870,Duisburg,,,,
48841,0300,Z133,02,02,202203,55.0,84281,3385,Duisburg,,,,
48842,0300,Z133,02,02,202203,37.0,84281,3423,Duisburg,,,,
48843,0300,Z133,02,02,202203,143.0,84281,3432,Duisburg,,,,
48844,0300,Z133,02,02,202203,143.0,84281,3432,Duisburg,,,,
48845,0300,Z133,02,02,202203,198.0,84281,3483,Duisburg,,,,
48846,0300,Z133,02,02,202203,202.0,84281,3490,Duisburg,,,,
48847,0300,Z133,02,02,202203,47.0,84281,3985,Duisburg,,,,
48848,0300,Z133,02,02,202203,63.0,84281,4305,Duisburg,,,,
48849,0300,Z133,02,02,202203,64.0,84281,4313,Duisburg,,,,
48850,0300,Z133,02,02,202203,62.0,84281,4313,Duisburg,,,,
48851,0300,Z133,02,02,202203,153.0,84281,4321,Duisburg,,,,
48852,0300,Z133,02,02,202203,235.0,84281,4350,Duisburg,,,,
48853,0300,Z133,02,02,202203,50.0,84281,4434,Duisburg,,,,
48854,0300,Z133,02,02,202203,15.0,84307,0927,Duisburg,,,,
48855,0300,Z133,02,02,202203,15.0,84307,0927,Duisburg,,,,
48856,0300,Z133,02,02,202203,70.0,84307,2584,Duisburg,,,,
48857,0300,Z133,02,02,202203,70.0,84307,2584,Duisburg,,,,
48858,0300,Z133,02,02,202203,126.0,84307,2603,Duisburg,,,,
48859,0300,Z133,02,02,202203,48.0,84307,2612,Duisburg,,,,
48860,0300,Z133,02,02,202203,69.0,84307,2613,Duisburg,,,,
48861,0300,Z133,02,02,202203,69.0,84307,2613,Duisburg,,,,
48862,0300,Z133,02,02,202203,69.0,84307,2613,Duisburg,,,,
48863,0300,Z133,02,02,202203,69.0,84307,2613,Duisburg,,,,
48864,0300,Z133,02,02,202203,74.0,84307,2620,Duisburg,,,,
48865,0300,Z133,02,02,202203,125.0,84307,2691,Duisburg,,,,
48866,0300,Z133,02,02,202203,125.0,84307,2692,Duisburg,,,,
48867,0300,Z133,02,02,202203,42.0,84307,2888,Duisburg,,,,
48868,0300,Z133,02,02,202203,6.0,84307,3159,Duisburg,,,,
48869,0300,Z133,02,02,202203,7.0,84307,3189,Duisburg,,,,
48870,0300,Z133,02,02,202203,79.0,84307,3240,Duisburg,,,,
48871,0300,Z133,02,02,202203,69.0,84307,3250,Duisburg,,,,
48872,0300,Z133,02,02,202203,55.0,84307,3385,Duisburg,,,,
48873,0300,Z133,02,02,202203,143.0,84307,3432,Duisburg,,74585.0,1,
48874,0300,Z133,02,02,202203,143.0,84307,3432,Duisburg,,,,
48875,0300,Z133,02,02,202203,143.0,84307,3432,Duisburg,,,,
48876,0300,Z133,02,02,202203,6.0,84307,3459,Duisburg,,,,
48877,0300,Z133,02,02,202203,199.0,84307,3483,Duisburg,,,,
48878,0300,Z133,02,02,202203,198.0,84307,3483,Duisburg,,,,
48879,0300,Z133,02,02,202203,202.0,84307,3490,Duisburg,,,,
48880,0300,Z133,02,02,202203,202.0,84307,3490,Duisburg,,,,
48881,0300,Z133,02,02,202203,202.0,84307,3490,Duisburg,,,,
48882,0300,Z133,02,02,202203,212.0,84307,3490,Duisburg,,,,
48883,0300,Z133,02,02,202203,8.0,84307,3492,Duisburg,,,,
48884,0300,Z133,02,02,202203,8.0,84307,3492,Duisburg,,,,
48885,0300,Z133,02,02,202203,8.0,84307,3492,Duisburg,,,,
48886,0300,Z133,02,02,202203,223.0,84307,3495,Duisburg,,,,
48887,0300,Z133,02,02,202203,223.0,84307,3495,Duisburg,,,,
48888,0300,Z133,02,02,202203,13.0,84307,4200,Duisburg,,,,
48889,0300,Z133,02,02,202203,66.0,84307,4313,Duisburg,,,,
48890,0300,Z133,02,02,202203,125.0,84307,4403,Duisburg,,,,
48891,0300,Z133,02,02,202203,125.0,84307,4403,Duisburg,,,,
48892,0300,Z133,02,02,202203,125.0,84307,4403,Duisburg,,,,
48893,0300,Z133,02,02,202203,125.0,84307,4403,Duisburg,,,,
48894,0300,Z133,02,02,202203,50.0,84307,4434,Duisburg,,,,
48895,0300,Z133,02,02,202203,135.0,84307,4436,Duisburg,,,,
48896,0300,Z133,02,02,202203,4.0,84335,0525,Duisburg,,,,
48897,0300,Z133,02,02,202203,15.0,84335,0927,Duisburg,,,,
48898,0300,Z133,02,02,202203,15.0,84335,0927,Duisburg,,,,
48899,0300,Z133,02,02,202203,15.0,84335,0927,Duisburg,,,,
48900,0300,Z133,02,02,202203,15.0,84335,0927,Duisburg,,,,
48901,0300,Z133,02,02,202203,8.0,84335,1004,Duisburg,,,,
48902,0300,Z133,02,02,202203,5.0,84335,1027,Duisburg,,,,
48903,0300,Z133,02,02,202203,6.0,84335,1080,Duisburg,,,,
48904,0300,Z133,02,02,202203,138.0,84335,2583,Duisburg,,,,
48905,0300,Z133,02,02,202203,7.0,84335,3189,Duisburg,,,,
48906,0300,Z133,02,02,202203,57.0,84335,3434,Duisburg,,,,
48907,0300,Z133,02,02,202203,8.0,84335,3492,Duisburg,,,,
48908,0300,Z133,02,02,202203,8.0,84335,3492,Duisburg,,,,
48909,0300,Z133,02,02,202203,13.0,84335,4200,Duisburg,,,,
48910,0300,Z133,02,02,202203,10.0,84335,4227,Duisburg,,,,
48911,0300,Z133,02,02,202203,8.0,84335,4266,Duisburg,,,,
48912,0300,Z133,02,02,202203,137.0,84335,4335,Duisburg,,,,
48913,0300,Z133,02,02,202203,137.0,84335,4335,Duisburg,,,,
48914,0300,Z133,02,02,202203,137.0,84335,4335,Duisburg,,,,
48915,0300,Z133,02,02,202203,44.0,84335,4340,Duisburg,,,,
48916,0300,Z133,02,02,202203,44.0,84335,4340,Duisburg,,,,
48917,0300,Z133,02,02,202203,135.0,84335,4403,Duisburg,,74217.0,1,
48918,0300,Z133,02,02,202203,8.0,84335,7100,Duisburg,,,,
48919,0300,Z133,02,02,202203,48.0,84791,3413,Duisburg,,,,
48920,0300,Z133,02,02,202203,60.0,93666,2584,Duisburg,,,,
48921,0300,Z133,02,02,202203,60.0,93666,2584,Duisburg,,,,
48922,0300,Z133,02,02,202203,60.0,93666,2584,Duisburg,,,,
48923,0300,Z133,02,02,202203,60.0,93666,2584,Duisburg,,,,
48924,0300,Z133,02,02,202203,128.0,93666,2603,Duisburg,,,,
48925,0300,Z133,02,02,202203,49.0,93666,2611,Duisburg,,,,
48926,0300,Z133,02,02,202203,80.0,93666,3240,Duisburg,,,,
48927,0300,Z133,02,02,202203,80.0,93666,3240,Duisburg,,,,
48928,0300,Z133,02,02,202203,41.0,93666,3340,Duisburg,,,,
48929,0300,Z133,02,02,202203,42.0,93666,3355,Duisburg,,,,
48930,0300,Z133,02,02,202203,42.0,93666,3355,Duisburg,,,,
48931,0300,Z133,02,02,202203,22.0,93666,3417,Duisburg,,,,
48932,0300,Z133,02,02,202203,64.0,93666,4314,Duisburg,,,,
48933,0300,Z133,02,02,202203,64.0,93666,4314,Duisburg,,,,
48934,0300,Z133,02,02,202203,221.0,93666,4328,Duisburg,,,,
48935,0300,Z133,02,02,202203,62.0,93666,4361,Duisburg,,,,
48936,0300,Z133,02,02,202203,42.0,93666,4395,Duisburg,,,,
48937,0300,Z133,02,02,202203,42.0,93666,4395,Duisburg,,,,
48938,0300,Z133,02,02,202203,154.0,93666,4436,Duisburg,,,,
48939,0300,Z133,02,02,202203,72.0,113613,3276,Duisburg,,,,
48940,0300,Z133,02,02,202203,57.0,10002939,3434,Duisburg,,,,
48941,0300,Z133,02,02,202203,11.0,10002939,4160,Duisburg,,,,
48942,0300,Z133,02,02,202203,13.0,10002939,4180,Duisburg,,,,
48943,0300,Z133,02,02,202203,12.0,10002939,4200,Duisburg,,,,
48944,0300,Z133,02,02,202203,86.0,61714,3053,Duisburg,,,,
48945,0300,Z133,02,02,202203,97.0,61714,3054,Duisburg,,,,
48946,0300,Z133,02,02,202203,42.0,93717,2888,Duisburg,,,,
48947,0300,Z133,02,02,202203,9.0,93717,3210,Duisburg,,,,
48948,0300,Z133,02,02,202203,49.0,93717,3222,Duisburg,,,,
48949,0300,Z133,02,02,202203,6.0,93717,3459,Duisburg,,,,
48950,0300,Z133,02,02,202203,132.0,93717,4404,Duisburg,,,,
48951,0300,Z133,02,02,202203,132.0,93717,4404,Duisburg,,,,
48952,0300,Z133,02,02,202203,16.0,67638,0445,Duisburg,,,,
48953,0300,Z133,02,02,202203,3.0,67638,0522,Duisburg,,,,
48954,0300,Z133,02,02,202203,4.0,67638,0537,Duisburg,,,,
48955,0300,Z133,02,02,202203,4.0,67638,0537,Duisburg,,,,
48956,0300,Z133,02,02,202203,3.0,67638,0538,Duisburg,,,,
48957,0300,Z133,02,02,202203,3.0,67638,0540,Duisburg,,,,
48958,0300,Z133,02,02,202203,5.0,67638,0596,Duisburg,,,,
48959,0300,Z133,02,02,202203,3.0,67638,0607,Duisburg,,,,
48960,0300,Z133,02,02,202203,3.0,67638,0611,Duisburg,,,,
48961,0300,Z133,02,02,202203,4.0,67638,0683,Duisburg,,,,
48962,0300,Z133,02,02,202203,5.0,67638,0693,Duisburg,,,,
48963,0300,Z133,02,02,202203,6.0,67638,0842,Duisburg,,,,
48964,0300,Z133,02,02,202203,15.0,67638,0922,Duisburg,,,,
48965,0300,Z133,02,02,202203,15.0,67638,0927,Duisburg,,,,
48966,0300,Z133,02,02,202203,8.0,67638,1002,Duisburg,,,,
48967,0300,Z133,02,02,202203,8.0,67638,1004,Duisburg,,,,
48968,0300,Z133,02,02,202203,7.0,67638,1004,Duisburg,,,,
48969,0300,Z133,02,02,202203,8.0,67638,1004,Duisburg,,,,
48970,0300,Z133,02,02,202203,6.0,67638,1069,Duisburg,,,,
48971,0300,Z133,02,02,202203,7.0,67638,1307,Duisburg,,,,
48972,0300,Z133,02,02,202203,5.0,67638,1310,Duisburg,,,,
48973,0300,Z133,02,02,202203,12.0,67638,1501,Duisburg,,,,
48974,0300,Z133,02,02,202203,5.0,67638,1625,Duisburg,,,,
48975,0300,Z133,02,02,202203,6.0,67638,1628,Duisburg,,,,
48976,0300,Z133,02,02,202203,8.0,67638,2480,Duisburg,,,,
48977,0300,Z133,02,02,202203,64.0,67638,2552,Duisburg,,,,
48978,0300,Z133,02,02,202203,8.0,67638,2568,Duisburg,,,,
48979,0300,Z133,02,02,202203,6.0,67638,2576,Duisburg,,,,
48980,0300,Z133,02,02,202203,69.0,67638,2599,Duisburg,,,,
48981,0300,Z133,02,02,202203,126.0,67638,2603,Duisburg,,,,
48982,0300,Z133,02,02,202203,36.0,67638,2604,Duisburg,,,,
48983,0300,Z133,02,02,202203,69.0,67638,2613,Duisburg,,,,
48984,0300,Z133,02,02,202203,9.0,67638,2629,Duisburg,,,,
48985,0300,Z133,02,02,202203,192.0,67638,2635,Duisburg,,,,
48986,0300,Z133,02,02,202203,86.0,67638,2643,Duisburg,,,,
48987,0300,Z133,02,02,202203,115.0,67638,2645,Duisburg,,,,
48988,0300,Z133,02,02,202203,125.0,67638,2692,Duisburg,,,,
48989,0300,Z133,02,02,202203,191.0,67638,2695,Duisburg,,,,
48990,0300,Z133,02,02,202203,108.0,67638,2810,Duisburg,,,,
48991,0300,Z133,02,02,202203,30.0,67638,2820,Duisburg,,,,
48992,0300,Z133,02,02,202203,69.0,67638,2865,Duisburg,,,,
48993,0300,Z133,02,02,202203,69.0,67638,2865,Duisburg,,,,
48994,0300,Z133,02,02,202203,8.0,67638,2883,Duisburg,,,,
48995,0300,Z133,02,02,202203,8.0,67638,2889,Duisburg,,,,
48996,0300,Z133,02,02,202203,8.0,67638,3105,Duisburg,,,,
48997,0300,Z133,02,02,202203,121.0,67638,3110,Duisburg,,,,
48998,0300,Z133,02,02,202203,128.0,67638,3119,Duisburg,,,,
48999,0300,Z133,02,02,202203,190.0,67638,3150,Duisburg,,,,
49000,0300,Z133,02,02,202203,6.0,67638,3159,Duisburg,,,,
49001,0300,Z133,02,02,202203,9.0,67638,3162,Duisburg,,,,
49002,0300,Z133,02,02,202203,132.0,67638,3176,Duisburg,,,,
49003,0300,Z133,02,02,202203,8.0,67638,3199,Duisburg,,,,
49004,0300,Z133,02,02,202203,8.0,67638,3200,Duisburg,,,,
49005,0300,Z133,02,02,202203,8.0,67638,3200,Duisburg,,,,
49006,0300,Z133,02,02,202203,44.0,67638,3234,Duisburg,,,,
49007,0300,Z133,02,02,202203,13.0,67638,3238,Duisburg,,,,
49008,0300,Z133,02,02,202203,29.0,67638,3243,Duisburg,,,,
49009,0300,Z133,02,02,202203,72.0,67638,3276,Duisburg,,,,
49010,0300,Z133,02,02,202203,23.0,67638,3305,Duisburg,,,,
49011,0300,Z133,02,02,202203,11.0,67638,3337,Duisburg,,,,
49012,0300,Z133,02,02,202203,10.0,67638,3337,Duisburg,,,,
49013,0300,Z133,02,02,202203,47.0,67638,3364,Duisburg,,,,
49014,0300,Z133,02,02,202203,25.0,67638,3365,Duisburg,,,,
49015,0300,Z133,02,02,202203,6.0,67638,3395,Duisburg,,,,
49016,0300,Z133,02,02,202203,69.0,67638,3410,Duisburg,,,,
49017,0300,Z133,02,02,202203,48.0,67638,3413,Duisburg,,,,
49018,0300,Z133,02,02,202203,25.0,67638,3422,Duisburg,,,,
49019,0300,Z133,02,02,202203,9.0,67638,3430,Duisburg,,,,
49020,0300,Z133,02,02,202203,57.0,67638,3434,Duisburg,,,,
49021,0300,Z133,02,02,202203,57.0,67638,3436,Duisburg,,,,
49022,0300,Z133,02,02,202203,57.0,67638,3437,Duisburg,,,,
49023,0300,Z133,02,02,202203,199.0,67638,3483,Duisburg,,,,
49024,0300,Z133,02,02,202203,202.0,67638,3490,Duisburg,,,,
49025,0300,Z133,02,02,202203,8.0,67638,3492,Duisburg,,,,
49026,0300,Z133,02,02,202203,57.0,67638,3534,Duisburg,,,,
49027,0300,Z133,02,02,202203,3.0,67638,3705,Duisburg,,,,
49028,0300,Z133,02,02,202203,6.0,67638,3713,Duisburg,,,,
49029,0300,Z133,02,02,202203,8.0,67638,3714,Duisburg,,,,
49030,0300,Z133,02,02,202203,8.0,67638,3763,Duisburg,,,,
49031,0300,Z133,02,02,202203,13.0,67638,3765,Duisburg,,,,
49032,0300,Z133,02,02,202203,9.0,67638,3770,Duisburg,,,,
49033,0300,Z133,02,02,202203,9.0,67638,3924,Duisburg,,,,
49034,0300,Z133,02,02,202203,12.0,67638,4160,Duisburg,,,,
49035,0300,Z133,02,02,202203,11.0,67638,4160,Duisburg,,,,
49036,0300,Z133,02,02,202203,11.0,67638,4161,Duisburg,,,,
49037,0300,Z133,02,02,202203,11.0,67638,4165,Duisburg,,,,
49038,0300,Z133,02,02,202203,12.0,67638,4166,Duisburg,,,,
49039,0300,Z133,02,02,202203,11.0,67638,4169,Duisburg,,,,
49040,0300,Z133,02,02,202203,12.0,67638,4169,Duisburg,,,,
49041,0300,Z133,02,02,202203,10.0,67638,4170,Duisburg,,,,
49042,0300,Z133,02,02,202203,14.0,67638,4180,Duisburg,,,,
49043,0300,Z133,02,02,202203,12.0,67638,4191,Duisburg,,,,
49044,0300,Z133,02,02,202203,12.0,67638,4192,Duisburg,,,,
49045,0300,Z133,02,02,202203,12.0,67638,4200,Duisburg,,,,
49046,0300,Z133,02,02,202203,12.0,67638,4201,Duisburg,,,,
49047,0300,Z133,02,02,202203,12.0,67638,4203,Duisburg,,,,
49048,0300,Z133,02,02,202203,12.0,67638,4203,Duisburg,,,,
49049,0300,Z133,02,02,202203,10.0,67638,4204,Duisburg,,,,
49050,0300,Z133,02,02,202203,10.0,67638,4205,Duisburg,,,,
49051,0300,Z133,02,02,202203,10.0,67638,4205,Duisburg,,,,
49052,0300,Z133,02,02,202203,10.0,67638,4206,Duisburg,,,,
49053,0300,Z133,02,02,202203,12.0,67638,4207,Duisburg,,,,
49054,0300,Z133,02,02,202203,10.0,67638,4214,Duisburg,,,,
49055,0300,Z133,02,02,202203,15.0,67638,4219,Duisburg,,,,
49056,0300,Z133,02,02,202203,15.0,67638,4224,Duisburg,,,,
49057,0300,Z133,02,02,202203,10.0,67638,4227,Duisburg,,,,
49058,0300,Z133,02,02,202203,5.0,67638,4229,Duisburg,,,,
49059,0300,Z133,02,02,202203,13.0,67638,4230,Duisburg,,,,
49060,0300,Z133,02,02,202203,17.0,67638,4232,Duisburg,,,,
49061,0300,Z133,02,02,202203,16.0,67638,4235,Duisburg,,,,
49062,0300,Z133,02,02,202203,16.0,67638,4237,Duisburg,,,,
49063,0300,Z133,02,02,202203,13.0,67638,4245,Duisburg,,,,
49064,0300,Z133,02,02,202203,44.0,67638,4249,Duisburg,,,,
49065,0300,Z133,02,02,202203,15.0,67638,4255,Duisburg,,,,
49066,0300,Z133,02,02,202203,8.0,67638,4261,Duisburg,,,,
49067,0300,Z133,02,02,202203,8.0,67638,4266,Duisburg,,,,
49068,0300,Z133,02,02,202203,7.0,67638,4270,Duisburg,,,,
49069,0300,Z133,02,02,202203,7.0,67638,4271,Duisburg,,,,
49070,0300,Z133,02,02,202203,4.0,67638,4275,Duisburg,,,,
49071,0300,Z133,02,02,202203,4.0,67638,4279,Duisburg,,,,
49072,0300,Z133,02,02,202203,7.0,67638,4280,Duisburg,,,,
49073,0300,Z133,02,02,202203,16.0,67638,4284,Duisburg,,,,
49074,0300,Z133,02,02,202203,48.0,67638,4285,Duisburg,,,,
49075,0300,Z133,02,02,202203,8.0,67638,4293,Duisburg,,,,
49076,0300,Z133,02,02,202203,73.0,67638,4295,Duisburg,,,,
49077,0300,Z133,02,02,202203,63.0,67638,4305,Duisburg,,,,
49078,0300,Z133,02,02,202203,64.0,67638,4314,Duisburg,,,,
49079,0300,Z133,02,02,202203,44.0,67638,4340,Duisburg,,,,
49080,0300,Z133,02,02,202203,42.0,67638,4345,Duisburg,,,,
49081,0300,Z133,02,02,202203,42.0,67638,4395,Duisburg,,,,
49082,0300,Z133,02,02,202203,42.0,67638,4405,Duisburg,,,,
49083,0300,Z133,02,02,202203,42.0,67638,4405,Duisburg,,,,
49084,0300,Z133,02,02,202203,50.0,67638,4434,Duisburg,,,,
49085,0300,Z133,02,02,202203,11.0,67638,7025,Duisburg,,,,
49086,0300,Z133,02,02,202203,11.0,67638,7026,Duisburg,,,,
49087,0300,Z133,02,02,202203,8.0,67638,7100,Duisburg,,,,
49088,0300,Z133,02,02,202203,6.0,76264,1030,Duisburg,,,,
49089,0300,Z133,02,02,202203,11.0,76264,2547,Duisburg,,,,
49090,0300,Z133,02,02,202203,131.0,93728,2603,Duisburg,,,,
49091,0300,Z133,02,02,202203,8.0,93729,7100,Duisburg,,,,
49092,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49093,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49094,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49095,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49096,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49097,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49098,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49099,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49100,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49101,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49102,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49103,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49104,0300,Z133,02,02,202203,11.0,84467,3405,Duisburg,,,,
49105,0300,Z133,02,02,202203,135.0,84467,4436,Duisburg,,,,
49106,0300,Z133,02,02,202203,15.0,79906,0927,Duisburg,,,,
49107,0300,Z133,02,02,202203,3.0,73086,0430,Duisburg,,,,
49108,0300,Z133,02,02,202203,7.0,73086,0475,Duisburg,,,,
49109,0300,Z133,02,02,202203,4.0,73086,0496,Duisburg,,,,
49110,0300,Z133,02,02,202203,3.0,73086,0522,Duisburg,,,,
49111,0300,Z133,02,02,202203,3.0,73086,0604,Duisburg,,,,
49112,0300,Z133,02,02,202203,3.0,73086,0607,Duisburg,,,,
49113,0300,Z133,02,02,202203,4.0,73086,0683,Duisburg,,,,
49114,0300,Z133,02,02,202203,8.0,73086,0692,Duisburg,,,,
49115,0300,Z133,02,02,202203,13.0,73086,0727,Duisburg,,,,
49116,0300,Z133,02,02,202203,14.0,73086,0727,Duisburg,,,,
49117,0300,Z133,02,02,202203,14.0,73086,0728,Duisburg,,,,
49118,0300,Z133,02,02,202203,4.0,73086,0978,Duisburg,,,,
49119,0300,Z133,02,02,202203,6.0,73086,1039,Duisburg,,,,
49120,0300,Z133,02,02,202203,9.0,73086,1040,Duisburg,,,,
49121,0300,Z133,02,02,202203,6.0,73086,1088,Duisburg,,,,
49122,0300,Z133,02,02,202203,7.0,73086,1225,Duisburg,,,,
49123,0300,Z133,02,02,202203,7.0,73086,1232,Duisburg,,,,
49124,0300,Z133,02,02,202203,3.0,73086,1273,Duisburg,,,,
49125,0300,Z133,02,02,202203,8.0,73086,1307,Duisburg,,,,
49126,0300,Z133,02,02,202203,5.0,73086,1310,Duisburg,,,,
49127,0300,Z133,02,02,202203,7.0,73086,1390,Duisburg,,,,
49128,0300,Z133,02,02,202203,12.0,73086,1501,Duisburg,,,,
49129,0300,Z133,02,02,202203,10.0,73086,1510,Duisburg,,,,
49130,0300,Z133,02,02,202203,6.0,73086,1552,Duisburg,,,,
49131,0300,Z133,02,02,202203,7.0,73086,1578,Duisburg,,,,
49132,0300,Z133,02,02,202203,6.0,73086,1595,Duisburg,,,,
49133,0300,Z133,02,02,202203,6.0,73086,2345,Duisburg,,,,
49134,0300,Z133,02,02,202203,6.0,73086,2353,Duisburg,,,,
49135,0300,Z133,02,02,202203,6.0,73086,2353,Duisburg,,,,
49136,0300,Z133,02,02,202203,7.0,73086,2357,Duisburg,,,,
49137,0300,Z133,02,02,202203,6.0,73086,2384,Duisburg,,,,
49138,0300,Z133,02,02,202203,7.0,73086,2419,Duisburg,,,,
49139,0300,Z133,02,02,202203,6.0,73086,2460,Duisburg,,,,
49140,0300,Z133,02,02,202203,6.0,73086,2463,Duisburg,,,,
49141,0300,Z133,02,02,202203,6.0,73086,2465,Duisburg,,,,
49142,0300,Z133,02,02,202203,5.0,73086,2468,Duisburg,,,,
49143,0300,Z133,02,02,202203,6.0,73086,2485,Duisburg,,,,
49144,0300,Z133,02,02,202203,43.0,73086,2589,Duisburg,,,,
49145,0300,Z133,02,02,202203,42.0,73086,2589,Duisburg,,,,
49146,0300,Z133,02,02,202203,7.0,73086,2630,Duisburg,,,,
49147,0300,Z133,02,02,202203,7.0,73086,2630,Duisburg,,,,
49148,0300,Z133,02,02,202203,7.0,73086,2632,Duisburg,,,,
49149,0300,Z133,02,02,202203,236.0,73086,2660,Duisburg,,,,
49150,0300,Z133,02,02,202203,185.0,73086,2661,Duisburg,,,,
49151,0300,Z133,02,02,202203,40.0,73086,2689,Duisburg,,,,
49152,0300,Z133,02,02,202203,7.0,73086,2852,Duisburg,,,,
49153,0300,Z133,02,02,202203,73.0,73086,3036,Duisburg,,,,
49154,0300,Z133,02,02,202203,72.0,73086,3046,Duisburg,,,,
49155,0300,Z133,02,02,202203,72.0,73086,3046,Duisburg,,,,
